node1,node2,serial class,NBI class,structure member,X,Y,objectid,structure_number_008,record_type_005a,route_prefix_005b,service_level_005c,route_number_005d,direction_005e,highway_district_002,county_code_003,place_code_004,features_desc_006a,critical_facility_006b,facility_carried_007,location_009,min_vert_clr_010,kilopoint_011,base_hwy_network_012,lrs_inv_route_013a,subroute_no_013b,lat_016,long_017,detour_kilos_019,toll_020,maintenance_021,owner_022,functional_class_026,year_built_027,traffic_lanes_on_028a,traffic_lanes_und_028b,adt_029,year_adt_030,design_load_031,appr_width_mt_032,median_code_033,degrees_skew_034,structure_flared_035,railings_036a,transitions_036b,appr_rail_036c,appr_rail_end_036d,history_037,navigation_038,nav_vert_clr_mt_039,nav_horr_clr_mt_040,open_closed_posted_041,service_on_042a,service_und_042b,structure_kind_043a,structure_type_043b,appr_kind_044a,appr_type_044b,main_unit_spans_045,appr_spans_046,horr_clr_mt_047,max_span_len_mt_048,structure_len_mt_049,left_curb_mt_050a,right_curb_mt_050b,roadway_width_mt_051,deck_width_mt_052,vert_clr_over_mt_053,vert_clr_und_ref_054a,vert_clr_und_054b,lat_und_ref_055a,lat_und_mt_055b,left_lat_und_mt_056,deck_cond_058,superstructure_cond_059,substructure_cond_060,channel_cond_061,culvert_cond_062,opr_rating_meth_063,operating_rating_064,inv_rating_meth_065,inventory_rating_066,structural_eval_067,deck_geometry_eval_068,undclrence_eval_069,posting_eval_070,waterway_eval_071,appr_road_eval_072,work_proposed_075a,work_done_by_075b,imp_len_mt_076,date_of_inspect_090,inspect_freq_months_091,fracture_092a,undwater_look_see_092b,spec_inspect_092c,fracture_last_date_093a,undwater_last_date_093b,spec_last_date_093c,bridge_imp_cost_094,roadway_imp_cost_095,total_imp_cost_096,year_of_imp_097,other_state_code_098a,other_state_pcnt_098b,othr_state_struc_no_099,strahnet_highway_100,parallel_structure_101,traffic_direction_102,temp_structure_103,highway_system_104,federal_lands_105,year_reconstructed_106,deck_structure_type_107,surface_type_108a,membrane_type_108b,deck_protection_108c,percent_adt_truck_109,national_network_110,pier_protection_111,bridge_len_ind_112,scour_critical_113,future_adt_114,year_of_future_adt_115,min_nav_clr_mt_116,fed_agency,submitted_by,bridge_condition,lowest_rating,deck_area,longdd,latdd,longdd_1,latdd_1
23,25,2,18,37 0284,-13565108.66,4486156.53,114100,37 0284,1,1,1,280,0,4,85,68000,'MCLAUGHLIN AVENUE',,'INTERSTATE 280','04-SCL-280-R0.36-SJS',100,0,1,280,1,37201247,121512680,2,3,1,1,11,1972,12,4,157000,2009,6,71,3,1,0,0,1,1,1,5,N,0,0,A,1,1,5,5,0,0,1,0,41,35,36,0,0,71,73,100,H,5,H,2,0,7,7,7,N,N,8,46,8,24,6,9,4,5,N,8,,,36,119,24,N  ,N  ,N  ,,,,,,,,,,               ,1,N,2,,1,0,0,1,0,0,0,4,1,,Y,N,187230,2038,,N,6,G,7,2613,,,,
23,25,3,18,37 0280R,-13567139.63,4484936.96,114095,37 0280R,1,1,1,280,0,4,85,68000,'7TH STREET',,'NB INTERSTATE 280','04-SCL-280-R1.55-SJS',100,2,1,280,1,37194111,121523248,3,3,1,1,11,1972,4,3,108000,2009,6,20,0,24,0,0,0,0,0,5,N,0,0,A,1,1,5,5,0,0,1,0,20,37,37,0,0,20,21,100,H,5,H,4,0,7,7,7,N,N,1,92,1,32,7,6,6,5,N,8,,,,119,24,N  ,N  ,N  ,,,,,,,,,,               ,1,R,1,,1,0,0,1,0,0,0,3,1,,Y,N,149680,2038,,N,6,G,7,770,,,,
23,25,3,20,37 0280L,-13567122,4484905.073,114094,37 0280L,1,1,1,280,0,4,85,68000,'7TH STREET  ON-RAMP',,'SB INTERSTATE 280','04-SCL-280-R1.55-SJS',100,2,1,280,1,37194029,121523191,3,3,1,1,11,1972,5,4,108000,2009,6,20,0,24,1,0,0,0,0,5,N,0,0,A,1,1,6,5,0,0,5,0,20,42,185,0,0,20,21,100,H,5,H,2,7,7,7,7,N,N,1,83,1,32,7,4,5,5,N,8,,,,119,24,N  ,N  ,N  ,,,,,,,,,,               ,1,L,1,,1,0,0,1,0,0,0,3,1,,Y,N,149680,2038,,N,6,G,7,3830,,,,
23,25,4,13,37 0282,-13566246.91,4485248.451,114098,37 0282,1,1,1,280,0,4,85,68000,'COYOTE CREEK',,'INTERSTATE 280','04-SCL-280-R1.08-SJS',100,1,1,280,1,37194912,121520361,2,3,1,1,11,1972,10,0,238000,2009,6,49,3,35,1,0,0,0,0,5,N,0,0,A,1,5,3,2,0,0,4,0,25,36,138,0,0,49,50,100,N,0,N,0,0,6,5,7,8,N,8,39,8,24,5,9,N,5,8,8,,,,119,24,N  ,N  ,N  ,,,,,,,,,,               ,1,N,2,,1,0,2000,1,0,0,0,3,1,,Y,5,288780,2038,,N,6,F,5,6910,,,,
23,25,5,8,37 0279L,-13567705.81,4484805.134,114092,37 0279L,1,1,1,280,0,4,85,68000,'1ST ST  2ND  3RD',,'SB INTERSTATE 280','04-SCL-280-R1.85-SJS',100,2,1,280,1,37193772,121525079,3,3,1,1,11,1972,6,11,108000,2009,6,29,0,0,0,0,0,0,0,5,N,0,0,A,1,1,2,5,5,5,6,1,27,47,255,0,0,27,27,100,H,5,H,3,3,6,7,7,N,N,1,100,1,32,7,5,3,5,N,8,,,,119,24,N  ,N  ,N  ,,,,,,,,,,               ,1,L,1,,1,0,0,1,0,0,0,3,1,,Y,N,149680,2038,,N,6,F,6,6998,,,,
23,25,5,8,37 0279R,-13567735.19,4484855.298,114093,37 0279R,1,1,1,280,0,4,85,68000,'1ST ST  2ND  3RD',,'NB INTERSTATE 280','04-SCL-280-R1.85-SJS',100,2,1,280,1,37193901,121525174,5,3,1,1,11,1972,6,11,108000,2009,6,28,0,0,1,0,0,0,0,5,N,0,0,A,1,1,2,5,5,5,6,1,27,47,256,0,0,27,28,100,H,6,H,3,3,7,7,7,N,N,1,100,1,32,7,6,4,5,N,8,,,,119,24,N  ,N  ,N  ,,,,,,,,,,               ,1,R,1,,1,0,0,1,0,0,0,3,1,,Y,N,149680,2038,,N,6,G,7,7154,,,,
23,25,6,8,37 0275L,-13568340.95,4484501.823,114090,37 0275L,1,1,1,280,0,4,85,68000,'SR 87 CONS GUADALUPE STS',,'SB INTERSTATE 280','04-SCL-280-R2.19-SJS',5,2,1,280,1,37192992,121531133,3,3,1,1,11,1971,4,21,108000,2009,6,20,0,99,1,0,0,0,0,5,0,0,0,A,1,6,2,5,0,0,26,0,20,33,762,0,0,20,21,5,H,5,H,2,2,7,6,7,8,N,1,62,1,38,6,6,3,5,8,7,,,,119,24,N  ,N  ,N  ,,,,,,,,,,               ,1,L,1,,1,0,0,1,0,0,0,3,1,,Y,8,149680,2038,,N,6,F,6,15780,,,,
23,25,6,8,37 0275R,-13568363.21,4484539.931,114091,37 0275R,1,1,1,280,0,4,85,68000,'SR 87 CONNS STRS RIVER',,'NB I280 & RAMPS','04-SCL-280-R2.19-SJS',5,2,1,280,1,37193090,121531205,8,3,1,1,11,1971,4,24,108000,2009,6,21,0,99,1,0,0,0,0,5,0,0,0,A,1,6,2,5,0,0,26,0,20,35,765,0,0,20,21,5,H,5,H,2,2,7,7,7,8,N,1,62,1,38,7,6,3,5,8,8,,,,119,24,N  ,N  ,N  ,,,,,,,,,,               ,1,R,1,,1,0,0,1,0,0,0,3,1,,Y,8,149680,2038,,N,6,G,7,15844,,,,
24,25,0,20,37 0268K,-13569403.74,4484198.132,114083,37 0268K,1,1,7,280,0,4,85,68000,'S280-ROUTE 87 CONNECTOR',,'BIRD AVE-S280 RAMP','04-SCL-280-R2.76-SJS',100,3,1,280,1,37192211,121534570,0,3,1,1,11,1972,1,2,9800,2002,5,12,0,50,1,0,0,0,0,5,N,0,0,A,1,1,6,5,0,0,3,0,7,40,92,0,0,7,8,100,H,6,H,4,3,6,7,7,N,N,1,100,1,32,7,7,9,5,N,8,,,,219,24,N  ,N  ,N  ,,,,,,,,,,               ,2,L,1,,1,0,0,1,0,0,0,2,1,,Y,N,15660,2041,,N,6,F,6,725,,,,
24,25,1,8,37 0262R,-13570608.16,4483296.831,114075,37 0262R,1,1,1,280,0,4,85,68000,'LINCOLN AVENUE',,'INTERSTATE 280 NB','04-SCL-280-R3.51-SJS',100,4,1,280,1,37185893,121542465,5,3,1,1,11,1969,4,4,98000,2009,5,20,0,1,0,0,0,0,0,5,N,0,0,A,1,1,2,5,0,0,3,0,20,25,43,0,0,20,21,100,H,5,H,2,0,6,7,7,N,N,8,53,8,41,7,6,4,5,N,8,,,,219,24,N  ,N  ,N  ,,,,,,,,,,               ,1,R,1,,1,0,0,1,0,0,0,1,1,,Y,N,145374,2038,,N,6,F,6,896,,,,
24,25,1,8,37 0262L,-13570592.39,4483271.559,114074,37 0262L,1,1,1,280,0,4,85,68000,'LINCOLN AVENUE',,'INTERSTATE 280 SB','04-SCL-280-R3.51-SJS',100,4,1,280,1,37185828,121542414,5,3,1,1,11,1969,5,4,98000,2009,5,24,0,2,0,0,1,1,1,5,N,0,0,A,1,1,2,5,0,0,3,0,24,25,43,0,0,24,24,100,H,5,H,3,0,7,7,7,N,N,8,43,8,33,7,6,4,5,N,8,,,,219,48,N  ,N  ,N  ,,,,,,,,,,               ,1,L,1,,1,0,0,1,0,0,0,1,1,,Y,N,146833,2041,,N,6,G,7,1054,,,,
24,25,2,8,37 0265R,-13570105.98,4483686.038,114081,37 0265R,1,1,1,280,0,4,85,68000,'LOS GATOS CREEK',,'STATE ROUTE 280','04-SCL-280-R3.19-SJS',100,3,1,280,1,37190894,121540841,5,3,1,1,11,1969,5,0,98000,2009,5,26,0,10,0,0,1,1,1,5,0,0,0,A,1,5,2,5,0,0,3,0,24,22,56,0,0,24,24,100,N,0,N,0,0,7,7,7,7,N,8,50,8,38,7,6,N,5,8,7,,,,219,48,N  ,N  ,N  ,,,,,,,,,,               ,1,R,1,,1,0,0,1,0,0,0,1,1,,Y,5,146833,2041,,N,6,G,7,1369,,,,
24,25,2,8,37 0265L,-13570081.24,4483655.321,114080,37 0265L,1,1,1,280,0,4,85,68000,'LOS GATOS CREEK',,'INTERSTATE 280 SB','04-SCL-280-R3.19-SJS',100,3,1,280,1,37190815,121540761,3,3,1,1,11,1969,5,0,98000,2009,5,24,0,10,0,0,1,1,1,5,0,0,0,A,1,5,2,5,0,0,3,0,24,22,56,0,0,24,24,100,N,0,N,0,0,7,7,7,7,N,8,35,8,27,6,6,N,5,8,8,,,,219,24,N  ,N  ,N  ,,,,,,,,,,               ,1,L,1,,1,0,0,1,0,0,0,1,1,,Y,5,145374,2038,,N,6,G,7,1369,,,,
24,25,3,8,37 0263R,-13570453.86,4483394.035,114078,37 0263R,1,1,1,280,0,4,85,68000,'PRIVATE ROAD',,'INTERSTATE 280 NB','04-SCL-280-R3.41-SJS',100,3,1,280,1,37190143,121541966,5,3,1,1,11,1969,5,0,98000,2009,5,24,0,8,0,0,1,1,1,5,N,0,0,A,1,0,2,5,0,0,3,0,24,18,41,0,0,24,24,100,N,0,N,0,0,7,7,7,N,N,8,52,8,40,7,6,N,5,N,8,,,,217,48,N  ,N  ,N  ,,,,,,,,,,               ,1,R,1,,1,0,0,1,0,0,0,1,1,,Y,N,145374,2038,,N,6,G,7,1010,,,,
24,25,3,8,37 0263L,-13570431.28,4483364.874,114077,37 0263L,1,1,1,280,0,4,85,68000,'PRIVATE ROAD',,'INTERSTATE 280 SB','04-SCL-280-R3.41-SJS',100,3,1,280,1,37190068,121541893,5,3,1,1,11,1969,5,0,98000,2009,5,24,0,8,0,0,1,1,1,5,N,0,0,A,1,0,2,5,0,0,3,0,24,19,42,0,0,24,24,100,N,0,N,0,0,7,7,7,N,N,8,42,8,32,7,6,N,5,N,8,,,,217,48,N  ,N  ,N  ,,,,,,,,,,               ,1,L,1,,1,0,0,1,0,0,0,1,1,,Y,N,145374,2038,,N,6,G,7,1035,,,,
24,25,4,6,37 0264,-13570318.11,4483480.352,114079,37 0264,1,1,1,280,0,4,85,68000,'PRIVATE ROAD',,'INTERSTATE 280','04-SCL-280-R3.34-SJS',100,3,1,280,1,37190365,121541527,5,3,1,1,11,1969,10,0,196000,2009,0,55,2,32,0,0,1,1,1,5,N,0,0,A,1,0,1,1,0,0,1,0,27,6,8,0,0,55,56,100,N,0,N,0,0,7,7,7,N,N,1,100,1,67,7,9,N,5,N,8,,,,219,48,N  ,N  ,N  ,,,,,,,,,,               ,1,N,2,,1,0,0,1,0,0,0,1,1,,Y,N,293668,2041,,N,6,G,7,455,,,,
24,25,5,13,37 0050G,-13574117.81,4483543.34,113918,37 0050G,1,1,7,280,0,4,85,68000,'I 280 SR 17 CONNS MOORPK',,'N280-S17 CONNECTOR','04-SCL-280-L5.40-SJS',100,5,1,280,1,37190527,121561815,10,3,1,1,11,1971,2,22,28000,2002,5,12,0,99,0,0,0,0,0,5,N,0,0,A,1,1,3,2,0,0,10,0,12,47,356,0,0,12,12,100,H,5,H,3,2,7,7,5,N,N,2,59,2,31,5,9,4,5,N,8,,,,219,24,Y24,N  ,N  ,1218,,,,,,,,,               ,2,N,1,,1,0,0,1,0,0,0,3,1,,Y,N,44741,2041,,N,6,F,5,4450,,,,
24,25,5,21,37 0673G,-13574199.76,4483641.712,114372,37 0673G,1,3,7,280,0,4,85,0,'NB I-280 & I-880 OFFRAMP',,'NB 280 TO NB 880','04-SCL-280-5.34',5,5,0,,0,37190780,121562080,6,3,1,1,11,2015,1,3,6000,2015,A,10,0,0,0,1,1,1,1,5,N,0,0,A,1,1,6,5,0,0,4,0,10,54,155,0,0,10,11,100,H,5,H,2,6,7,7,7,N,N,F,42,F,32,7,9,6,5,N,8,,,,219,24,N  ,N  ,N  ,,,,,,,,,,               ,2,N,1,,1,0,0,1,0,0,0,10,1,,Y,N,12000,2039,0,N,6,G,7,1737,,,,
24,27,0,13,37 0139,-13574307.67,4483244.342,113965,37 0139,1,3,1,17,0,4,85,68000,'MOORPARK AVENUE',,'STATE ROUTE 17','04-SCL-017-13.85-SJS',100,14,1,17,1,37185758,121562429,5,3,1,1,12,1959,8,4,181000,2009,6,43,2,7,1,0,1,1,1,5,N,0,0,A,1,1,3,2,1,4,1,2,18,20,40,0,0,43,44,100,H,5,H,1,0,7,7,7,N,N,0,54,0,32,7,9,3,5,N,8,,,,718,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,1,0,1971,1,6,0,0,4,0,,Y,N,237500,2035,,N,6,G,7,1754,,,,
25,28,0,21,37 0422L,-13568514.73,4483130.422,114237,37 0422L,1,3,1,87,0,4,85,68000,'WILLOW ST & GUADALUPE RI',,'SB STATE ROUTE 87','04-SCL-087-4.55-SJS',100,5,1,87,1,37185465,121531695,8,3,1,1,12,1989,5,3,65000,2009,6,20,0,99,0,1,0,0,0,5,0,0,0,A,1,6,6,5,0,0,4,0,15,35,130,0,0,25,27,100,H,5,H,2,0,7,7,5,6,N,A,54,A,32,5,7,3,5,8,8,,,,419,24,N  ,N  ,N  ,,,,,,,,,,               ,0,L,1,,1,0,2007,1,0,0,0,3,0,,Y,8,91898,2039,,N,6,F,5,3484,,,,
25,28,0,21,37 0422R,-13568477.63,4483155.694,114238,37 0422R,1,3,1,87,0,4,85,68000,'WILLOW ST & GUADALUPE RI',,'NB STATE ROUTE 87','04-SCL-087-4.55-SJS',100,5,1,87,1,37185530,121531575,8,3,1,1,12,1989,4,3,65000,2009,6,20,0,99,0,1,1,1,1,5,N,0,0,A,1,6,6,5,0,0,4,0,20,36,132,0,0,20,21,100,H,5,H,2,0,7,7,7,6,N,A,54,A,32,7,6,3,5,8,8,,,,419,24,N  ,N  ,N  ,,,,,,,,,,               ,0,R,1,,1,0,0,1,0,0,0,3,0,,Y,8,91898,2039,,N,6,G,7,2761,,,,
25,28,1,28,37 0566,-13568360.12,4483007.561,114340,37 0566,1,3,1,87,0,4,85,68000,'BYPASS CHANNEL',,'STATE RTE 87 & LRT','04-SCL-087-4.43-SJS',100,4,1,87,1,37185149,121531195,2,3,1,1,12,1990,10,0,130000,2009,0,67,3,18,0,1,1,1,1,5,0,0,0,A,4,5,1,19,0,0,2,0,24,4,8,0,0,0,0,100,N,0,N,0,0,N,N,N,7,6,0,54,0,32,6,N,N,5,8,8,,,,419,48,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,1,0,0,N,N,N,N,3,0,,Y,8,185023,2041,,N,6,F,6,553,,,,
25,28,2,21,37 0421R,-13568156.65,4482732.294,114236,37 0421R,1,3,1,87,0,4,85,68000,'NB87 SB280 NB680 ON-RAMP',,'NB STATE ROUTE 87','04-SCL-087-4.23-SJS',100,4,1,87,1,37184441,121530537,2,3,1,1,12,1990,3,1,65000,2009,6,16,0,43,0,1,1,1,1,5,N,0,0,A,1,1,6,5,0,0,3,0,16,24,57,0,0,16,17,100,H,5,H,3,4,7,7,5,N,N,A,54,A,32,5,6,7,5,N,8,,,,419,24,N  ,N  ,N  ,,,,,,,,,,               ,0,R,1,,1,0,0,1,0,0,0,3,0,,Y,N,91898,2039,,N,6,F,5,981,,,,
25,28,2,21,37 0421L,-13568170.26,4482677.475,114235,37 0421L,1,3,1,87,0,4,85,68000,'NB87 SB280 NB680 ON-RAMP',,'SB STATE ROUTE 87','04-SCL-087-4.23-SJS',100,4,1,87,1,37184300,121530581,2,3,1,1,12,1990,5,1,65000,2009,6,22,0,43,0,1,1,1,1,5,N,0,0,A,1,1,6,5,0,0,3,0,22,24,57,0,0,22,22,100,H,5,H,3,5,7,7,7,N,N,A,54,A,32,7,4,7,5,N,7,,,,417,48,N  ,N  ,N  ,,,,,,,,,,               ,0,L,1,,1,0,2007,1,0,0,0,3,0,,Y,N,91898,2039,,N,6,G,7,1276,,,,
25,28,3,21,37 0420L,-13567788.37,4482070.596,114233,37 0420L,1,3,1,87,0,4,85,68000,'ABANDONED UP RR ROW',,'SB STATE ROUTE 87','04-SCL-087-3.88-SJS',100,4,1,87,1,37182739,121525346,2,3,1,1,12,1990,4,0,65000,2009,6,20,0,24,0,1,1,1,1,5,N,0,0,A,1,0,6,5,0,0,3,0,20,19,42,0,0,20,21,100,N,0,N,0,0,7,7,7,N,N,A,54,A,32,7,6,N,5,N,8,,,,417,48,N  ,N  ,N  ,,,,,,,,,,               ,0,L,1,,1,0,2007,1,0,0,0,3,0,,Y,N,91898,2039,,N,6,G,7,876,,,,
25,28,3,21,37 0420R,-13567741.99,4482076.427,114234,37 0420R,1,3,1,87,0,4,85,68000,'ABANDONED UP RR ROW',,'NB STATE ROUTE 87','04-SCL-087-3.88-SJS',100,4,1,87,1,37182754,121525196,2,3,1,1,12,1990,3,0,65000,2009,6,16,0,24,0,1,1,1,1,5,N,0,0,A,5,0,6,5,0,0,3,0,16,19,42,0,2,16,20,100,N,0,N,0,0,7,7,7,N,N,A,54,A,32,7,6,N,5,N,8,,,,419,24,N  ,N  ,N  ,,,,,,,,,,               ,0,R,1,,1,0,0,1,0,0,0,3,0,,Y,N,91898,2039,,N,6,G,7,840,,,,
25,28,4,21,37 0366L,-13567450.7,4481531.004,114183,37 0366L,1,3,1,87,0,4,85,68000,'ALMADEN ROAD',,'SB STATE ROUTE 87','04-SCL-087-3.58-SJS',100,4,1,87,1,37181351,121524254,2,3,1,1,12,1991,4,2,65000,2009,6,20,0,99,1,1,1,1,1,5,N,0,0,A,1,1,6,5,0,0,3,0,20,26,70,0,0,20,21,100,H,5,H,2,0,7,7,7,N,N,A,54,A,32,7,6,4,5,N,8,,,,417,48,N  ,N  ,N  ,,,,,,,,,,               ,0,L,1,,1,0,2007,1,0,0,0,3,0,,Y,N,91898,2039,,N,6,G,7,1446,,,,
25,28,4,21,37 0366R,-13567435.55,4481598.257,114184,37 0366R,1,3,1,87,0,4,85,68000,'ALMADEN ROAD',,'NB STATE ROUTE 87','04-SCL-087-3.58-SJS',100,4,1,87,1,37181524,121524205,2,3,1,1,12,1991,4,2,65000,2009,6,22,0,52,1,1,1,1,1,5,N,0,0,A,5,1,6,5,0,0,3,0,22,29,72,0,2,22,26,100,H,5,H,4,0,7,7,7,N,N,A,54,A,32,7,7,6,5,N,8,,,,419,48,N  ,N  ,N  ,,,,,,,,,,               ,0,R,1,,1,0,0,1,0,0,0,3,0,,Y,N,92511,2041,,N,6,G,7,1841,,,,
25,28,5,19,37 0434L,-13568083.68,4482545.677,114248,37 0434L,1,3,1,87,0,4,85,68000,'PEDESTRIAN WALKWAY',,'STATE ROUTE 87 SB','04-SCL-087-4.20-SJS',100,4,1,87,1,37183961,121530301,2,3,1,1,12,1990,4,0,65000,2009,6,20,0,0,0,1,1,1,1,5,N,0,0,A,1,3,5,5,0,0,1,0,20,26,26,0,0,20,21,100,N,0,N,0,0,7,5,7,N,N,A,54,A,32,5,6,N,5,N,8,,,,419,24,N  ,N  ,N  ,,,,,,,,,,               ,0,L,1,,1,0,2007,1,0,0,0,3,0,,Y,N,91898,2039,,N,6,F,5,546,,,,
25,28,6,19,37 0368L,-13567987.82,4482387.833,114185,37 0368L,1,3,1,87,0,4,85,68000,'ALMA AVENUE',,'SB STATE ROUTE 87','04-SCL-087-4.07-SJS',100,4,1,87,1,37183555,121525991,2,3,1,1,12,1990,4,4,65000,2009,6,20,0,99,0,1,1,1,1,5,N,0,0,A,1,1,5,5,0,0,1,0,20,38,38,0,0,20,21,100,H,5,H,3,100,7,7,5,N,N,A,54,A,32,5,6,5,5,N,8,,,,419,24,N  ,N  ,N  ,,,,,,,,,,               ,0,L,1,,1,0,2007,1,0,0,0,3,0,,Y,N,91898,2039,,N,6,F,5,801,,,,
25,28,6,19,37 0368R,-13567950.71,4482406.494,114186,37 0368R,1,3,1,87,0,4,85,68000,'ALMA AVENUE',,'NB STATE ROUTE 87','04-SCL-087-4.07-SJS',100,4,1,87,1,37183603,121525871,2,3,1,1,12,1990,3,4,65000,2009,6,13,0,99,0,1,1,1,1,5,N,0,0,A,5,1,5,5,0,0,1,0,13,40,41,0,2,13,20,100,H,6,H,3,100,7,7,5,N,N,A,54,A,32,5,2,5,5,N,8,,,,419,24,N  ,N  ,N  ,,,,,,,,,,               ,0,R,1,,1,0,0,1,0,0,0,3,0,,Y,N,91898,2039,,N,6,F,5,820,,,,
26,33,0,21,37 0491L,-13576658.99,4475063.499,114292,37 0491L,1,3,1,85,0,4,85,44112,'LOS GATOS CREEK',,'SB STATE ROUTE 85','04-SCL-085-R10.80-LGTS',100,11,1,85,1,37152709,121574033,1,3,1,1,14,1994,5,0,61000,2009,6,28,0,13,1,1,1,1,1,5,0,0,0,A,1,5,6,5,0,0,2,0,28,27,54,0,0,28,28,100,N,0,N,0,0,7,5,7,8,N,A,54,A,32,5,9,N,5,8,8,,,,818,24,N  ,N  ,N  ,,,,,,,,,,               ,0,L,1,,1,0,0,1,0,0,0,0,0,,Y,8,88180,2037,,N,6,F,5,1542,,,,
26,33,0,21,37 0491R,-13576649.09,4475095.357,114293,37 0491R,1,3,1,85,0,4,85,44112,'LOS GATOS CREEK',,'NB STATE ROUTE 85','04-SCL-085-R10.80-LGTS',100,11,1,85,1,37152791,121574001,1,3,1,1,14,1994,3,0,61000,2009,6,17,0,5,0,1,1,1,1,5,0,0,0,A,1,5,6,5,0,0,2,0,17,27,54,0,0,17,18,100,N,0,N,0,0,7,5,7,8,N,A,54,A,32,5,9,N,5,8,8,,,,818,24,N  ,N  ,N  ,,,,,,,,,,               ,0,R,1,,1,0,0,1,0,0,0,0,0,,Y,8,88180,2037,,N,6,F,5,979,,,,
26,33,1,19,37 0524L,-13579916.32,4476740.814,114314,37 0524L,1,3,1,85,0,4,85,10340,'SAN TOMAS AQUINO CREEK',,'SB STATE ROUTE 85','04-SCL-085-R12.68-CMB',100,13,1,85,1,37161026,121592567,2,3,1,1,14,1994,3,0,57500,2009,6,17,0,45,0,1,0,0,0,5,0,0,0,A,1,5,5,5,0,0,1,0,17,31,32,0,0,17,18,100,N,0,N,0,0,5,7,7,7,N,A,54,A,32,7,9,N,5,8,8,,,,818,24,N  ,N  ,N  ,,,,,,,,,,               ,0,L,1,,1,0,0,1,0,0,0,3,0,,Y,8,76512,2037,,N,6,F,5,579,,,,
26,33,1,19,37 0524R,-13579923.74,4476782.391,114315,37 0524R,1,3,1,85,0,4,85,10340,'SAN TOMAS AQUINO CREEK',,'NB STATE ROUTE 85','04-SCL-085-R12.68-CMB',100,13,1,85,1,37161133,121592591,2,3,1,1,14,1994,3,0,57500,2009,6,17,0,45,0,1,1,1,1,5,0,0,0,A,1,5,5,5,0,0,1,0,17,31,32,0,0,17,18,100,N,0,N,0,0,5,7,7,7,N,A,54,A,32,7,9,N,5,8,8,,,,818,24,N  ,N  ,N  ,,,,,,,,,,               ,0,R,1,,1,0,0,1,0,0,0,3,0,,Y,8,76512,2037,,N,6,F,5,576,,,,
26,33,2,19,37 0520L,-13578756.13,4476067.058,114312,37 0520L,1,3,1,85,0,4,85,44112,'POLLARD ROAD',,'SB STATE ROUTE 85','04-SCL-085-R11.97-LGTS',5,12,1,85,1,37155292,121584815,8,3,1,1,14,1994,3,4,57500,2009,6,17,0,53,0,1,1,1,1,5,N,0,0,A,1,1,5,5,0,0,1,0,17,60,60,0,0,17,18,100,H,5,H,3,3,5,7,7,N,N,A,54,A,32,7,9,4,5,N,8,,,,818,24,N  ,N  ,N  ,,,,,,,,,,               ,0,L,1,,1,0,0,1,0,0,0,3,0,,Y,N,76512,2037,,N,6,F,5,1081,,,,
26,33,2,19,37 0520R,-13578703.25,4476076.772,114313,37 0520R,1,3,1,85,0,4,85,44112,'POLLARD ROAD',,'NB STATE ROUTE 85','04-SCL-085-R11.97-LGTS',6,12,1,85,1,37155317,121584644,8,3,1,1,14,1994,3,4,57500,2009,6,17,0,53,0,1,1,1,1,5,N,0,0,A,1,1,5,5,0,0,1,0,17,56,56,0,0,17,18,100,H,6,H,3,3,5,7,7,N,N,A,54,A,32,7,9,4,5,N,8,,,,818,24,N  ,N  ,N  ,,,,,,,,,,               ,0,R,1,,1,0,0,1,0,0,0,3,0,,Y,N,76512,2037,,N,6,F,5,1005,,,,
27,29,0,13,37 0133,-13573920.84,4479194.907,113961,37 0133,1,3,1,17,0,4,85,10340,'CAMPBELL AVE',,'STATE ROUTE 17','04-SCL-017-11.80-CMB',100,12,1,17,1,37171341,121561178,3,3,1,1,12,1959,8,4,137000,2009,5,42,3,19,0,1,0,1,1,5,N,0,0,A,1,1,3,2,1,4,1,2,21,20,41,0,0,42,43,100,H,5,H,1,0,7,7,7,N,N,8,37,8,28,7,9,3,5,N,8,,,,718,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,1,0,1971,1,0,0,0,7,0,,Y,N,198900,2035,,N,6,G,7,1750,,,,
27,29,1,10,37 0134,-13573881.88,4479632.545,113962,37 0134,1,3,1,17,0,4,85,10340,'LOS GATOS CREEK',,'STATE ROUTE 17','04-SCL-017-12.03-CMB',100,12,1,17,1,37172467,121561052,3,3,1,1,12,1959,8,0,137000,2009,5,45,3,16,1,1,0,1,1,5,0,0,0,A,1,5,2,4,0,0,3,0,21,15,40,0,0,44,46,100,N,0,N,0,0,7,7,7,7,N,8,29,8,23,5,9,N,5,9,8,,,,718,24,N  ,N  ,N  ,,,,,,,,,,               ,0,N,2,,1,0,1971,1,0,0,0,7,0,,Y,5,198900,2035,,N,6,G,7,1827,,,,
